Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Bentleigh East,9/7 Derry St,2,u,380000.0,PI,Buxton,7/05/2016,13.9,3165.0,3.0,2.0,1.0,0.0,78.0,1970.0,Glen Eira,-37.9212,145.0674,Southern Metropolitan,10969.0
Bentleigh East,3/32 Elizabeth St,2,h,689000.0,S,hockingstuart,7/05/2016,13.9,3165.0,2.0,1.0,1.0,169.0,87.0,,Glen Eira,-37.9232,145.0537,Southern Metropolitan,10969.0
Bentleigh East,33 Molden St,3,h,1400000.0,PI,hockingstuart,7/05/2016,13.9,3165.0,3.0,2.0,2.0,653.0,,,Glen Eira,-37.9069,145.0568,Southern Metropolitan,10969.0
Bentleigh East,20 Normdale Rd,3,h,965000.0,S,hockingstuart,7/05/2016,13.9,3165.0,3.0,1.0,4.0,574.0,,,Glen Eira,-37.9309,145.0685,Southern Metropolitan,10969.0
Bentleigh East,38 Northam Rd,3,h,1338000.0,S,Buxton,7/05/2016,13.9,3165.0,3.0,2.0,2.0,610.0,177.0,1970.0,Glen Eira,-37.9231,145.066,Southern Metropolitan,10969.0
Bentleigh East,48a Purtell St,3,t,800000.0,S,Buxton,7/05/2016,13.9,3165.0,3.0,2.0,1.0,353.0,,,Glen Eira,-37.9262,145.055,Southern Metropolitan,10969.0
Bentleigh East,1/6 Richard St,2,u,651000.0,S,Gary,7/05/2016,13.9,3165.0,2.0,1.0,1.0,265.0,150.0,1960.0,Glen Eira,-37.9223,145.0747,Southern Metropolitan,10969.0
Bentleigh East,12 Rudyard St,3,h,920000.0,PI,Buxton,7/05/2016,13.9,3165.0,3.0,1.0,3.0,583.0,,1955.0,Glen Eira,-37.9272,145.0804,Southern Metropolitan,10969.0
Bentleigh East,3 Veronica St,3,h,1390000.0,S,Buxton,7/05/2016,13.9,3165.0,4.0,2.0,2.0,590.0,118.0,1960.0,Glen Eira,-37.9256,145.0757,Southern Metropolitan,10969.0
Bentleigh East,2/12 Blenheim St,2,u,495000.0,SP,Woodards,8/10/2016,13.9,3165.0,2.0,1.0,1.0,96.0,,,Glen Eira,-37.9102,145.0709,Southern Metropolitan,10969.0
Bentleigh East,4/19 Gray St,1,u,370000.0,PI,Buxton,8/10/2016,13.9,3165.0,1.0,1.0,1.0,0.0,,1970.0,Glen Eira,-37.9205,145.0528,Southern Metropolitan,10969.0
Bentleigh East,4 Tambet St,3,h,1100000.0,SP,Buxton,8/10/2016,13.9,3165.0,3.0,1.0,2.0,578.0,163.0,1955.0,Glen Eira,-37.9186,145.0709,Southern Metropolitan,10969.0
Bentleigh East,109 Victor Rd,4,h,1100000.0,S,Woodards,8/10/2016,13.9,3165.0,4.0,2.0,4.0,653.0,,,Glen Eira,-37.9244,145.0792,Southern Metropolitan,10969.0
Bentleigh East,7 Wallace St,3,h,1355000.0,S,Buxton,8/10/2016,13.9,3165.0,0.0,1.0,2.0,818.0,,,Glen Eira,-37.9241,145.0539,Southern Metropolitan,10969.0
Bentleigh East,21 Wards Gr,4,h,1206000.0,S,Hodges,8/10/2016,13.9,3165.0,4.0,1.0,1.0,636.0,138.0,1940.0,Glen Eira,-37.925,145.0612,Southern Metropolitan,10969.0
Bentleigh East,2/3 Wonga Ct,2,t,486500.0,S,hockingstuart,8/10/2016,13.9,3165.0,2.0,1.0,1.0,0.0,75.0,1960.0,Glen Eira,-37.9082,145.0681,Southern Metropolitan,10969.0
Bentleigh East,26 Boronia St,2,h,1010000.0,S,hockingstuart,10/09/2016,13.9,3165.0,3.0,1.0,1.0,597.0,,,Glen Eira,-37.9126,145.0776,Southern Metropolitan,10969.0
Bentleigh East,16 Leigh St,3,h,899000.0,S,Buxton,10/09/2016,13.9,3165.0,3.0,1.0,1.0,583.0,,,Glen Eira,-37.9312,145.0795,Southern Metropolitan,10969.0
Bentleigh East,87 Parkmore Rd,4,h,1415000.0,S,Buxton,10/09/2016,13.9,3165.0,4.0,2.0,2.0,604.0,177.0,1970.0,Glen Eira,-37.9153,145.0707,Southern Metropolitan,10969.0
Bentleigh East,1A Brian St,4,t,1185000.0,S,hockingstuart,10/12/2016,13.9,3165.0,4.0,2.0,2.0,305.0,207.0,2012.0,Glen Eira,-37.9245,145.0507,Southern Metropolitan,10969.0
Bentleigh East,13 Brooks St,4,t,1060000.0,S,Woodards,10/12/2016,13.9,3165.0,4.0,3.0,1.0,313.0,166.0,1960.0,Glen Eira,-37.9164,145.0765,Southern Metropolitan,10969.0
Bentleigh East,4/738 Centre Rd,2,u,716000.0,S,Buxton,10/12/2016,13.9,3165.0,2.0,1.0,2.0,212.0,,,Glen Eira,-37.9218,145.0607,Southern Metropolitan,10969.0
Bentleigh East,18 May St,3,h,1550000.0,S,Paul,10/12/2016,13.9,3165.0,3.0,1.0,1.0,581.0,,,Glen Eira,-37.9177,145.0535,Southern Metropolitan,10969.0
Bentleigh East,1098 North Rd,3,h,840000.0,S,Buxton,10/12/2016,13.9,3165.0,3.0,2.0,2.0,697.0,,,Glen Eira,-37.9092,145.0813,Southern Metropolitan,10969.0
Bentleigh East,106 Parkmore Rd,3,h,1110000.0,S,Woodards,10/12/2016,13.9,3165.0,3.0,1.0,4.0,612.0,,,Glen Eira,-37.9159,145.0733,Southern Metropolitan,10969.0
Bentleigh East,8 Tambet St,3,h,1106000.0,S,McGrath,10/12/2016,13.9,3165.0,3.0,1.0,2.0,584.0,,,Glen Eira,-37.9183,145.071,Southern Metropolitan,10969.0
Bentleigh East,41 Bradford St,3,h,845000.0,S,Ray,12/11/2016,13.9,3165.0,3.0,2.0,2.0,295.0,145.0,1998.0,Glen Eira,-37.9239,145.0781,Southern Metropolitan,10969.0
Bentleigh East,2/41 Elizabeth St,3,t,860000.0,VB,Buxton,12/11/2016,13.9,3165.0,3.0,2.0,1.0,254.0,117.0,1995.0,Glen Eira,-37.9227,145.0558,Southern Metropolitan,10969.0
Bentleigh East,40 Kennedy St,3,h,1208000.0,S,Woodards,12/11/2016,13.9,3165.0,3.0,1.0,1.0,747.0,,,Glen Eira,-37.9198,145.0791,Southern Metropolitan,10969.0
Bentleigh East,5b MacKie Rd,3,t,921000.0,S,Buxton,12/11/2016,13.9,3165.0,3.0,2.0,2.0,167.0,140.0,2009.0,Glen Eira,-37.9219,145.0733,Southern Metropolitan,10969.0
Bentleigh East,13 Norville St,3,h,1165000.0,S,Buxton,12/11/2016,13.9,3165.0,3.0,1.0,1.0,732.0,,,Glen Eira,-37.9334,145.0667,Southern Metropolitan,10969.0
Bentleigh East,37 Orange St,3,h,1270000.0,S,Buxton,12/11/2016,13.9,3165.0,3.0,1.0,2.0,694.0,,,Glen Eira,-37.9174,145.0779,Southern Metropolitan,10969.0
Bentleigh East,1/112 Tambet St,2,h,742500.0,S,Woodards,12/11/2016,13.9,3165.0,2.0,1.0,1.0,300.0,135.0,1960.0,Glen Eira,-37.9099,145.0726,Southern Metropolitan,10969.0
Bentleigh East,25 Thornton St,3,h,920000.0,PI,Buxton,12/11/2016,13.9,3165.0,3.0,2.0,2.0,578.0,120.0,1950.0,Glen Eira,-37.9303,145.0805,Southern Metropolitan,10969.0
Bentleigh East,53 Purtell St,3,h,1307000.0,S,Woodards,13/08/2016,13.9,3165.0,3.0,2.0,4.0,684.0,,,Glen Eira,-37.926,145.0551,Southern Metropolitan,10969.0
Bentleigh East,33 Schulz St,4,h,1010000.0,S,Ray,13/08/2016,13.9,3165.0,4.0,1.0,2.0,658.0,112.0,,Glen Eira,-37.9343,145.0607,Southern Metropolitan,10969.0
Bentleigh East,12 Tambet St,2,h,702000.0,PI,Buxton,13/08/2016,13.9,3165.0,2.0,1.0,1.0,591.0,102.0,1960.0,Glen Eira,-37.9179,145.071,Southern Metropolitan,10969.0
Bentleigh East,1/93 Tambet St,2,h,813000.0,S,Buxton,13/08/2016,13.9,3165.0,2.0,1.0,1.0,306.0,,,Glen Eira,-37.9111,145.072,Southern Metropolitan,10969.0
Bentleigh East,2/15 Liverpool St,3,t,805000.0,S,hockingstuart,14/05/2016,13.9,3165.0,3.0,2.0,1.0,268.0,117.0,2000.0,Glen Eira,-37.9196,145.0691,Southern Metropolitan,10969.0
Bentleigh East,47 MacKie Rd,3,h,880000.0,PI,hockingstuart,14/05/2016,13.9,3165.0,2.0,1.0,3.0,660.0,,,Glen Eira,-37.9173,145.0742,Southern Metropolitan,10969.0
Bentleigh East,23 Yarraburn Cl,4,h,1100000.0,S,Hodges,14/05/2016,13.9,3165.0,4.0,2.0,1.0,274.0,190.0,2004.0,Glen Eira,-37.9257,145.0735,Southern Metropolitan,10969.0
Bentleigh East,14 Vasey St,3,h,1085000.0,S,Woodards,15/10/2016,13.9,3165.0,3.0,2.0,4.0,710.0,,,Glen Eira,-37.9348,145.0634,Southern Metropolitan,10969.0
Bentleigh East,32a Argyle St,3,t,920000.0,S,Buxton,16/04/2016,13.9,3165.0,3.0,2.0,1.0,343.0,,,Glen Eira,-37.9112,145.0738,Southern Metropolitan,10969.0
Bentleigh East,12 Barrani St,3,h,1050000.0,S,Woodards,16/04/2016,13.9,3165.0,3.0,1.0,4.0,726.0,131.0,1950.0,Glen Eira,-37.9117,145.0695,Southern Metropolitan,10969.0
Bentleigh East,45 Browns Rd,3,h,1560000.0,S,Woodards,16/04/2016,13.9,3165.0,3.0,1.0,2.0,841.0,,,Glen Eira,-37.9217,145.056,Southern Metropolitan,10969.0
Bentleigh East,25 Glover St,4,h,800000.0,PI,Hodges,16/04/2016,13.9,3165.0,4.0,2.0,2.0,601.0,,,Glen Eira,-37.9278,145.08100000000005,Southern Metropolitan,10969.0
Bentleigh East,21 Highview Rd,2,h,722000.0,S,Buxton,16/04/2016,13.9,3165.0,2.0,2.0,1.0,201.0,79.0,2005.0,Glen Eira,-37.9293,145.0657,Southern Metropolitan,10969.0
Bentleigh East,18 Normanby Rd,3,h,930000.0,SP,Buxton,16/04/2016,13.9,3165.0,3.0,1.0,2.0,588.0,133.0,1960.0,Glen Eira,-37.9286,145.069,Southern Metropolitan,10969.0
Bentleigh East,93 Tudor St,3,h,921000.0,S,Buxton,16/04/2016,13.9,3165.0,3.0,2.0,1.0,291.0,119.0,2000.0,Glen Eira,-37.919,145.0829,Southern Metropolitan,10969.0
Bentleigh East,23 York St,4,h,1035000.0,PI,First,16/04/2016,13.9,3165.0,3.0,1.0,2.0,610.0,160.0,1950.0,Glen Eira,-37.9193,145.0691,Southern Metropolitan,10969.0
Bentleigh East,2/34 Adrian St,3,u,720000.0,PI,Gary,16/07/2016,13.9,3165.0,3.0,2.0,1.0,228.0,,1996.0,Glen Eira,-37.9329,145.0617,Southern Metropolitan,10969.0
Bentleigh East,20 Elizabeth St,3,h,1185000.0,S,hockingstuart,16/07/2016,13.9,3165.0,3.0,1.0,2.0,618.0,,,Glen Eira,-37.9228,145.0527,Southern Metropolitan,10969.0
Bentleigh East,7 England St,4,h,1352000.0,S,hockingstuart,16/07/2016,13.9,3165.0,4.0,2.0,2.0,618.0,196.0,1950.0,Glen Eira,-37.9252,145.0562,Southern Metropolitan,10969.0
Bentleigh East,11b Lilac St,4,t,1005000.0,SP,Woodards,16/07/2016,13.9,3165.0,4.0,2.0,2.0,296.0,205.0,2006.0,Glen Eira,-37.9197,145.05700000000004,Southern Metropolitan,10969.0
Bentleigh East,53 Molden St,2,u,761000.0,S,Ray,16/07/2016,13.9,3165.0,2.0,1.0,2.0,282.0,,,Glen Eira,-37.9073,145.0599,Southern Metropolitan,10969.0
Bentleigh East,790 North Rd,5,h,1600000.0,S,Buxton,16/07/2016,13.9,3165.0,4.0,2.0,2.0,659.0,315.0,1930.0,Glen Eira,-37.906,145.0547,Southern Metropolitan,10969.0
Bentleigh East,26 Almurta Rd,3,h,1200000.0,S,hockingstuart,17/09/2016,13.9,3165.0,3.0,1.0,1.0,721.0,120.0,1970.0,Glen Eira,-37.9244,145.0665,Southern Metropolitan,10969.0
Bentleigh East,1/57 Brooks St,3,h,780000.0,PI,Buxton,17/09/2016,13.9,3165.0,3.0,2.0,2.0,421.0,126.0,1950.0,Glen Eira,-37.9168,145.0809,Southern Metropolitan,10969.0
Bentleigh East,48a Celia St,4,t,1250000.0,PI,Buxton,17/09/2016,13.9,3165.0,4.0,2.0,2.0,314.0,231.0,2010.0,Glen Eira,-37.9299,145.0598,Southern Metropolitan,10969.0
Bentleigh East,30 Chauvel St,3,h,750000.0,PI,Buxton,17/09/2016,13.9,3165.0,3.0,2.0,1.0,337.0,,,Glen Eira,-37.9115,145.0844,Southern Metropolitan,10969.0
Bentleigh East,36 Kennedy St,3,h,1300000.0,S,Woodards,17/09/2016,13.9,3165.0,3.0,1.0,4.0,746.0,,,Glen Eira,-37.9198,145.0787,Southern Metropolitan,10969.0
Bentleigh East,5 Kennedy St,5,h,1475000.0,S,Woodards,17/09/2016,13.9,3165.0,5.0,2.0,2.0,729.0,,,Glen Eira,-37.9191,145.075,Southern Metropolitan,10969.0
Bentleigh East,8 Leo St,4,h,1110000.0,S,Buxton,17/09/2016,13.9,3165.0,4.0,2.0,2.0,583.0,176.0,1960.0,Glen Eira,-37.9262,145.0624,Southern Metropolitan,10969.0
Bentleigh East,42 Marlborough St,2,u,835000.0,S,Woodards,17/09/2016,13.9,3165.0,2.0,2.0,1.0,362.0,,,Glen Eira,-37.9149,145.0676,Southern Metropolitan,10969.0
Bentleigh East,11 Moylan St,4,h,1690000.0,S,Gary,17/09/2016,13.9,3165.0,4.0,2.0,2.0,700.0,165.0,1950.0,Glen Eira,-37.9117,145.0534,Southern Metropolitan,10969.0
Bentleigh East,42 Paloma St,3,u,791000.0,S,Woodards,17/09/2016,13.9,3165.0,3.0,3.0,1.0,391.0,122.0,1950.0,Glen Eira,-37.9149,145.0788,Southern Metropolitan,10969.0
Bentleigh East,601 South Rd,3,h,900000.0,VB,Beller,17/09/2016,13.9,3165.0,3.0,1.0,3.0,780.0,140.0,1940.0,Glen Eira,-37.9347,145.0507,Southern Metropolitan,10969.0
Bentleigh East,1/51 Valkstone St,3,h,1189000.0,S,hockingstuart,17/09/2016,13.9,3165.0,4.0,2.0,2.0,337.0,,2010.0,Glen Eira,-37.9144,145.0582,Southern Metropolitan,10969.0
Bentleigh East,75 Victor Rd,3,t,825000.0,S,hockingstuart,17/09/2016,13.9,3165.0,3.0,1.0,1.0,642.0,,,Glen Eira,-37.9269,145.0787,Southern Metropolitan,10969.0
Bentleigh East,2/11 Francesco St,3,t,1030000.0,S,Buxton,18/03/2017,13.9,3165.0,3.0,2.0,2.0,327.0,,,Glen Eira,-37.9195,145.0555,Southern Metropolitan,10969.0
Bentleigh East,2/40 Francesco St,3,t,970000.0,S,Matthew,18/03/2017,13.9,3165.0,3.0,2.0,2.0,267.0,156.0,2000.0,Glen Eira,-37.9176,145.0566,Southern Metropolitan,10969.0
Bentleigh East,16 Greenview Ct,3,h,930000.0,S,hockingstuart,18/03/2017,13.9,3165.0,3.0,1.0,2.0,580.0,,,Glen Eira,-37.9369,145.0751,Southern Metropolitan,10969.0
Bentleigh East,5 Malane St,4,h,1510000.0,SP,C21,18/03/2017,13.9,3165.0,4.0,2.0,2.0,640.0,,,Glen Eira,-37.9198,145.0545,Southern Metropolitan,10969.0
Bentleigh East,2/1 Mervin St,3,t,1240000.0,S,Buxton,18/03/2017,13.9,3165.0,3.0,2.0,2.0,518.0,,,Glen Eira,-37.9316,145.0542,Southern Metropolitan,10969.0
Bentleigh East,1002 North Rd,3,h,823000.0,S,C21,18/03/2017,13.9,3165.0,3.0,2.0,2.0,213.0,143.0,2003.0,Glen Eira,-37.9079,145.0707,Southern Metropolitan,10969.0
Bentleigh East,27 Parkmore Rd,4,h,1310000.0,S,Woodards,18/03/2017,13.9,3165.0,4.0,2.0,2.0,606.0,,,Glen Eira,-37.9147,145.0645,Southern Metropolitan,10969.0
Bentleigh East,71 Victor Rd,4,h,1475000.0,S,hockingstuart,18/03/2017,13.9,3165.0,4.0,2.0,2.0,674.0,,,Glen Eira,-37.9272,145.0786,Southern Metropolitan,10969.0
Bentleigh East,40 Waratah St,4,t,950000.0,PI,Buxton,18/03/2017,13.9,3165.0,4.0,2.0,1.0,450.0,,1940.0,Glen Eira,-37.9133,145.0837,Southern Metropolitan,10969.0
Bentleigh East,1/38 Kennedy St,4,t,1045000.0,S,Buxton,18/06/2016,13.9,3165.0,4.0,2.0,1.0,316.0,190.0,2010.0,Glen Eira,-37.9198,145.0789,Southern Metropolitan,10969.0
Bentleigh East,3/14 Malane St,3,h,750000.0,PI,Hodges,18/06/2016,13.9,3165.0,3.0,2.0,1.0,188.0,,,Glen Eira,-37.9193,145.0553,Southern Metropolitan,10969.0
Bentleigh East,2/111 Marlborough St,3,u,800000.0,PI,Buxton,18/06/2016,13.9,3165.0,3.0,2.0,2.0,252.0,,1994.0,Glen Eira,-37.9085,145.0683,Southern Metropolitan,10969.0
Bentleigh East,2/119 Marlborough St,2,u,655000.0,S,hockingstuart,18/06/2016,13.9,3165.0,2.0,1.0,1.0,154.0,80.0,2000.0,Glen Eira,-37.9079,145.0685,Southern Metropolitan,10969.0
Bentleigh East,3 Molden St,5,h,1550000.0,S,Hodges,18/06/2016,13.9,3165.0,5.0,3.0,2.0,623.0,257.0,1950.0,Glen Eira,-37.9066,145.0541,Southern Metropolitan,10969.0
Bentleigh East,2/53 Moylan St,3,h,835000.0,S,Woodards,18/06/2016,13.9,3165.0,3.0,1.0,1.0,250.0,105.0,1980.0,Glen Eira,-37.9087,145.0537,Southern Metropolitan,10969.0
Bentleigh East,75 Orange St,3,h,1140000.0,S,hockingstuart,18/06/2016,13.9,3165.0,4.0,1.0,3.0,701.0,,,Glen Eira,-37.9178,145.0815,Southern Metropolitan,10969.0
Bentleigh East,18 Paloma St,2,h,1120000.0,S,hockingstuart,18/06/2016,13.9,3165.0,3.0,1.0,2.0,678.0,,,Glen Eira,-37.9146,145.0767,Southern Metropolitan,10969.0
Bentleigh East,31b Purtell St,4,t,1465000.0,S,Buxton,18/06/2016,13.9,3165.0,3.0,2.0,2.0,319.0,256.0,2015.0,Glen Eira,-37.9256,145.0533,Southern Metropolitan,10969.0
Bentleigh East,24 Veronica St,3,h,910000.0,S,Buxton,18/06/2016,13.9,3165.0,3.0,1.0,1.0,587.0,96.0,1950.0,Glen Eira,-37.9241,145.0763,Southern Metropolitan,10969.0
Bentleigh East,2/14 Wamba Rd,3,u,920000.0,SP,Buxton,18/06/2016,13.9,3165.0,3.0,2.0,1.0,388.0,123.0,2007.0,Glen Eira,-37.9329,145.053,Southern Metropolitan,10969.0
Bentleigh East,14 Charles St,3,t,935000.0,S,hockingstuart,19/11/2016,13.9,3165.0,3.0,2.0,2.0,230.0,160.0,2012.0,Glen Eira,-37.9179,145.0592,Southern Metropolitan,10969.0
Bentleigh East,14 Florence St,3,h,977000.0,S,Buxton,19/11/2016,13.9,3165.0,3.0,1.0,2.0,543.0,163.0,1970.0,Glen Eira,-37.9242,145.0705,Southern Metropolitan,10969.0
Bentleigh East,1 Jassa St,3,h,1352000.0,S,Woodards,19/11/2016,13.9,3165.0,3.0,1.0,2.0,686.0,122.0,1950.0,Glen Eira,-37.9113,145.0765,Southern Metropolitan,10969.0
Bentleigh East,12 Millard St,4,h,1115000.0,SP,Buxton,19/11/2016,13.9,3165.0,4.0,2.0,2.0,575.0,160.0,1960.0,Glen Eira,-37.9274,145.0654,Southern Metropolitan,10969.0
Bentleigh East,4 Adrian St,3,h,780000.0,VB,hockingstuart,22/05/2016,13.9,3165.0,3.0,1.0,1.0,710.0,,1966.0,Glen Eira,-37.9324,145.0577,Southern Metropolitan,10969.0
Bentleigh East,40 Chesterville Dr,3,h,1115000.0,SP,hockingstuart,22/05/2016,13.9,3165.0,3.0,2.0,2.0,1080.0,,,Glen Eira,-37.9233,145.0674,Southern Metropolitan,10969.0
Bentleigh East,54 Elizabeth St,3,h,1197000.0,S,Buxton,22/05/2016,13.9,3165.0,3.0,1.0,2.0,692.0,147.0,1949.0,Glen Eira,-37.9232,145.0563,Southern Metropolitan,10969.0
Bentleigh East,2/10 Matthews Rd,2,u,485000.0,SP,Buxton,22/05/2016,13.9,3165.0,2.0,2.0,2.0,0.0,83.0,2011.0,Glen Eira,-37.9292,145.0708,Southern Metropolitan,10969.0
Bentleigh East,1/26 Patricia St,3,u,810000.0,S,Woodards,22/05/2016,13.9,3165.0,3.0,2.0,1.0,316.0,,1950.0,Glen Eira,-37.9245,145.0773,Southern Metropolitan,10969.0
Bentleigh East,39 Shrewsbury St,4,h,1365000.0,PI,Marshall,22/05/2016,13.9,3165.0,4.0,1.0,1.0,582.0,151.0,1960.0,Glen Eira,-37.9129,145.0598,Southern Metropolitan,10969.0
Bentleigh East,579 Warrigal Rd,3,h,700000.0,S,Thomson,22/05/2016,13.9,3165.0,0.0,0.0,0.0,456.0,,,Glen Eira,-37.9314,145.0808,Southern Metropolitan,10969.0
Bentleigh East,10 Boronia St,4,h,1698888.0,S,hockingstuart,22/08/2016,13.9,3165.0,4.0,2.0,2.0,598.0,337.0,2006.0,Glen Eira,-37.9138,145.0774,Southern Metropolitan,10969.0
Bentleigh East,20 McGuinness Rd,4,h,1150000.0,S,Buxton,22/08/2016,13.9,3165.0,4.0,2.0,2.0,639.0,,,Glen Eira,-37.9258,145.075,Southern Metropolitan,10969.0
Bentleigh East,6/1126 North Rd,2,u,340000.0,VB,Gary,22/08/2016,13.9,3165.0,2.0,1.0,1.0,0.0,,2012.0,Glen Eira,-37.9096,145.0843,Southern Metropolitan,10969.0
Bentleigh East,76 Bignell Rd,3,h,1000000.0,S,Woodards,24/09/2016,13.9,3165.0,3.0,1.0,2.0,576.0,,,Glen Eira,-37.9362,145.0691,Southern Metropolitan,10969.0
Bentleigh East,5a Cavalier St,3,t,965000.0,S,Buxton,24/09/2016,13.9,3165.0,3.0,2.0,1.0,283.0,28.0,2010.0,Glen Eira,-37.9142,145.08,Southern Metropolitan,10969.0
Bentleigh East,2/5 Connie St,3,u,870000.0,S,Woodards,24/09/2016,13.9,3165.0,3.0,2.0,2.0,365.0,150.0,2011.0,Glen Eira,-37.9225,145.0754,Southern Metropolitan,10969.0
Bentleigh East,23 Gardeners Rd,3,h,1405000.0,S,Woodards,24/09/2016,13.9,3165.0,3.0,1.0,1.0,764.0,,,Glen Eira,-37.9143,145.0629,Southern Metropolitan,10969.0
Bentleigh East,123 MacKie Rd,3,h,1161000.0,S,hockingstuart,24/09/2016,13.9,3165.0,3.0,2.0,3.0,629.0,168.0,1950.0,Glen Eira,-37.912,145.0752,Southern Metropolitan,10969.0
Bentleigh East,11 Melball St,3,h,1266000.0,S,hockingstuart,24/09/2016,13.9,3165.0,3.0,1.0,3.0,676.0,146.0,1970.0,Glen Eira,-37.9307,145.0531,Southern Metropolitan,10969.0
Bentleigh East,2/8 Rudyard St,3,t,700000.0,PI,hockingstuart,24/09/2016,13.9,3165.0,3.0,2.0,2.0,194.0,200.0,2008.0,Glen Eira,-37.9272,145.0801,Southern Metropolitan,10969.0
Bentleigh East,2A Barrani St,4,t,1325000.0,S,Buxton,25/02/2017,13.9,3165.0,4.0,4.0,2.0,363.0,265.0,2012.0,Glen Eira,-37.9116,145.0686,Southern Metropolitan,10969.0
Bentleigh East,2/16 Bessie St,3,u,770000.0,PI,hockingstuart,25/02/2017,13.9,3165.0,3.0,2.0,1.0,281.0,132.0,2005.0,Glen Eira,-37.9257,145.0811,Southern Metropolitan,10969.0
Bentleigh East,177 Bignell Rd,3,h,1110000.0,S,hockingstuart,25/02/2017,13.9,3165.0,3.0,1.0,6.0,542.0,538.0,,Glen Eira,-37.9272,145.0705,Southern Metropolitan,10969.0
Bentleigh East,1/6 Brad St,1,u,380000.0,S,hockingstuart,25/02/2017,13.9,3165.0,1.0,1.0,1.0,0.0,99.0,1970.0,Glen Eira,-37.9315,145.0619,Southern Metropolitan,10969.0
Bentleigh East,98 Brady Rd,4,h,1175000.0,S,RT,25/02/2017,13.9,3165.0,4.0,2.0,2.0,620.0,158.0,1980.0,Glen Eira,-37.9281,145.0669,Southern Metropolitan,10969.0
Bentleigh East,3 Forrest St,3,h,1200000.0,S,Woodards,25/02/2017,13.9,3165.0,3.0,1.0,1.0,640.0,120.0,1960.0,Glen Eira,-37.916,145.0776,Southern Metropolitan,10969.0
Bentleigh East,88 MacKie Rd,4,h,1370000.0,SP,Gary,25/02/2017,13.9,3165.0,4.0,1.0,2.0,684.0,196.0,1970.0,Glen Eira,-37.9147,145.0751,Southern Metropolitan,10969.0
Bentleigh East,4 Mawby Rd,4,h,1433500.0,S,Hodges,25/02/2017,13.9,3165.0,4.0,1.0,1.0,725.0,186.0,1950.0,Glen Eira,-37.9289,145.0502,Southern Metropolitan,10969.0
Bentleigh East,370 McKinnon Rd,2,h,1630000.0,S,C21,25/02/2017,13.9,3165.0,2.0,1.0,2.0,724.0,,,Glen Eira,-37.9135,145.0557,Southern Metropolitan,10969.0
Bentleigh East,43 Wards Gr,3,h,1360000.0,SP,Woodards,25/02/2017,13.9,3165.0,3.0,1.0,3.0,676.0,,,Glen Eira,-37.9233,145.0616,Southern Metropolitan,10969.0
Bentleigh East,45 Chesterville Dr,4,h,900000.0,VB,Gary,26/07/2016,13.9,3165.0,3.0,1.0,2.0,741.0,,,Glen Eira,-37.9229,145.0673,Southern Metropolitan,10969.0
Bentleigh East,61 Molden St,3,t,860000.0,PI,hockingstuart,26/07/2016,13.9,3165.0,3.0,2.0,1.0,210.0,131.0,2005.0,Glen Eira,-37.9075,145.061,Southern Metropolitan,10969.0
Bentleigh East,30 Browns Rd,2,u,772500.0,S,Anderson,27/06/2016,13.9,3165.0,2.0,1.0,2.0,318.0,,,Glen Eira,-37.9218,145.0563,Southern Metropolitan,10969.0
Bentleigh East,15 Cormick St,3,h,1001000.0,S,Gary,27/06/2016,13.9,3165.0,3.0,1.0,1.0,598.0,,,Glen Eira,-37.9216,145.07299999999995,Southern Metropolitan,10969.0
Bentleigh East,3/2 Garden Rd,2,u,715000.0,S,hockingstuart,27/06/2016,13.9,3165.0,2.0,1.0,1.0,194.0,114.0,1995.0,Glen Eira,-37.9107,145.0598,Southern Metropolitan,10969.0
Bentleigh East,6 Gray St,3,h,801000.0,S,Buxton,27/06/2016,13.9,3165.0,3.0,1.0,1.0,0.0,,,Glen Eira,-37.9218,145.053,Southern Metropolitan,10969.0
Bentleigh East,2/5 Pell St,3,t,882000.0,S,Ray,27/06/2016,13.9,3165.0,3.0,2.0,2.0,208.0,,,Glen Eira,-37.9108,145.0794,Southern Metropolitan,10969.0
Bentleigh East,41 Wards Gr,2,h,1180000.0,S,Buxton,27/06/2016,13.9,3165.0,2.0,1.0,1.0,687.0,,,Glen Eira,-37.9234,145.0616,Southern Metropolitan,10969.0
Bentleigh East,30A Almurta Rd,3,t,840000.0,S,Buxton,27/11/2016,13.9,3165.0,3.0,2.0,2.0,222.0,,,Glen Eira,-37.9241,145.0668,Southern Metropolitan,10969.0
Bentleigh East,1/811 Centre Rd,2,h,710000.0,S,Buxton,27/11/2016,13.9,3165.0,2.0,1.0,1.0,0.0,115.0,1950.0,Glen Eira,-37.9212,145.0606,Southern Metropolitan,10969.0
Bentleigh East,335 Chesterville Rd,4,h,1040000.0,VB,Buxton,27/11/2016,13.9,3165.0,4.0,2.0,2.0,643.0,,,Glen Eira,-37.9295,145.063,Southern Metropolitan,10969.0
Bentleigh East,71 Deakin St,5,h,1550000.0,PI,hockingstuart,27/11/2016,13.9,3165.0,5.0,3.0,2.0,583.0,296.0,2007.0,Glen Eira,-37.9143,145.0699,Southern Metropolitan,10969.0
